intent,question,answer
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
